SCCNT_DE,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE
20250127,강릉여행,여행,국내여행,강원도,945,154,1099
20250127,여수여행,여행,국내여행,전라남도,864,134,998
20250127,속초여행,여행,국내여행,강원도,676,106,782
20250127,전주여행,여행,국내여행,전라북도,622,98,720
20250127,대구여행,여행,국내여행,대구광역시,579,89,668
20250127,목포여행,여행,국내여행,전라남도,589,72,661
20250128,부산여행,여행,국내여행,부산광역시,1632,166,1798
20250128,강릉여행,여행,국내여행,강원도,872,128,1000
20250128,경주여행,여행,국내여행,경상북도,904,92,996
20250128,제주여행,여행,국내여행,제주특별자치도,820,132,952
20250128,여수여행,여행,국내여행,전라남도,736,90,826
20250128,군산여행,여행,국내여행,전라북도,743,76,819
20250128,속초여행,여행,국내여행,강원도,612,67,679
20250128,대전여행,여행,국내여행,대전광역시,526,62,588
20250128,대구여행,여행,국내여행,대구광역시,496,77,573
20250128,전주여행,여행,국내여행,전라북도,486,68,554
20250129,부산여행,여행,국내여행,부산광역시,1872,181,2053
20250129,제주여행,여행,국내여행,제주특별자치도,984,134,1118
20250129,경주여행,여행,국내여행,경상북도,994,119,1113
20250129,강릉여행,여행,국내여행,강원도,861,117,978
20250129,군산여행,여행,국내여행,전라북도,883,78,961
20250129,여수여행,여행,국내여행,전라남도,781,93,874
20250129,속초여행,여행,국내여행,강원도,651,70,721
20250129,전주여행,여행,국내여행,전라북도,535,78,613
20250129,대구여행,여행,국내여행,대구광역시,527,50,577
20250129,대전여행,여행,국내여행,대전광역시,501,40,541
20250130,부산여행,여행,국내여행,부산광역시,2071,226,2297
20250130,경주여행,여행,국내여행,경상북도,1113,129,1242
20250130,제주여행,여행,국내여행,제주특별자치도,1064,152,1216
20250130,군산여행,여행,국내여행,전라북도,1069,120,1189
20250130,강릉여행,여행,국내여행,강원도,1001,143,1144
20250130,여수여행,여행,국내여행,전라남도,951,134,1085
20250130,속초여행,여행,국내여행,강원도,741,91,832
20250130,전주여행,여행,국내여행,전라북도,702,102,804
20250130,대전여행,여행,국내여행,대전광역시,664,90,754
20250130,대구여행,여행,국내여행,대구광역시,580,65,645
20250131,부산여행,여행,국내여행,부산광역시,1809,522,2331
20250131,경주여행,여행,국내여행,경상북도,902,343,1245
20250131,강릉여행,여행,국내여행,강원도,925,272,1197
20250131,군산여행,여행,국내여행,전라북도,1004,183,1187
20250131,제주여행,여행,국내여행,제주특별자치도,874,215,1089
20250131,여수여행,여행,국내여행,전라남도,741,220,961
20250131,전주여행,여행,국내여행,전라북도,708,189,897
20250131,대전여행,여행,국내여행,대전광역시,687,148,835
20250131,속초여행,여행,국내여행,강원도,625,169,794
20250131,목포여행,여행,국내여행,전라남도,520,151,671
20250201,부산여행,여행,국내여행,부산광역시,1781,269,2050
20250201,군산여행,여행,국내여행,전라북도,1065,118,1183
20250201,제주여행,여행,국내여행,제주특별자치도,995,150,1145
20250201,강릉여행,여행,국내여행,강원도,974,168,1142
20250201,경주여행,여행,국내여행,경상북도,928,148,1076
20250201,여수여행,여행,국내여행,전라남도,893,133,1026
20250201,전주여행,여행,국내여행,전라북도,703,114,817
20250201,대전여행,여행,국내여행,대전광역시,652,100,752
20250201,속초여행,여행,국내여행,강원도,571,107,678
20250201,대구여행,여행,국내여행,대구광역시,558,91,649
20250202,부산여행,여행,국내여행,부산광역시,1868,272,2140
20250202,제주여행,여행,국내여행,제주특별자치도,1158,196,1354
20250202,경주여행,여행,국내여행,경상북도,1121,155,1276
20250202,강릉여행,여행,국내여행,강원도,1007,179,1186
20250202,군산여행,여행,국내여행,전라북도,1061,120,1181
20250202,여수여행,여행,국내여행,전라남도,901,137,1038
20250202,전주여행,여행,국내여행,전라북도,750,127,877
20250202,속초여행,여행,국내여행,강원도,655,122,777
20250202,대전여행,여행,국내여행,대전광역시,665,90,755
20250202,대구여행,여행,국내여행,대구광역시,613,94,707
20250203,부산여행,여행,국내여행,부산광역시,1673,689,2362
20250203,제주여행,여행,국내여행,제주특별자치도,965,352,1317
20250203,경주여행,여행,국내여행,경상북도,871,430,1301
20250203,강릉여행,여행,국내여행,강원도,889,342,1231
20250203,군산여행,여행,국내여행,전라북도,840,266,1106
20250203,여수여행,여행,국내여행,전라남도,768,253,1021
20250203,전주여행,여행,국내여행,전라북도,593,242,835
20250203,대전여행,여행,국내여행,대전광역시,563,162,725
20250203,속초여행,여행,국내여행,강원도,522,179,701
20250203,대구여행,여행,국내여행,대구광역시,507,173,680
20250204,부산여행,여행,국내여행,부산광역시,1529,697,2226
20250204,제주여행,여행,국내여행,제주특별자치도,1057,309,1366
20250204,경주여행,여행,국내여행,경상북도,836,478,1314
20250204,강릉여행,여행,국내여행,강원도,823,363,1186
20250204,여수여행,여행,국내여행,전라남도,688,322,1010
20250204,군산여행,여행,국내여행,전라북도,736,250,986
20250204,전주여행,여행,국내여행,전라북도,531,260,791
20250204,대전여행,여행,국내여행,대전광역시,497,238,735
20250204,속초여행,여행,국내여행,강원도,483,212,695
20250204,대구여행,여행,국내여행,대구광역시,471,190,661
20250205,부산여행,여행,국내여행,부산광역시,1587,669,2256
20250205,제주여행,여행,국내여행,제주특별자치도,1094,336,1430
20250205,경주여행,여행,국내여행,경상북도,784,396,1180
20250205,강릉여행,여행,국내여행,강원도,792,377,1169
20250205,여수여행,여행,국내여행,전라남도,651,307,958
20250205,군산여행,여행,국내여행,전라북도,681,272,953
20250205,대전여행,여행,국내여행,대전광역시,573,238,811
20250205,속초여행,여행,국내여행,강원도,527,254,781
20250205,전주여행,여행,국내여행,전라북도,534,243,777
20250205,대구여행,여행,국내여행,대구광역시,488,169,657
20250206,부산여행,여행,국내여행,부산광역시,1505,710,2215
20250206,경주여행,여행,국내여행,경상북도,802,371,1173
20250206,제주여행,여행,국내여행,제주특별자치도,848,311,1159
20250206,강릉여행,여행,국내여행,강원도,769,365,1134
20250206,여수여행,여행,국내여행,전라남도,651,319,970
20250206,군산여행,여행,국내여행,전라북도,686,232,918
20250206,전주여행,여행,국내여행,전라북도,539,244,783
20250206,대전여행,여행,국내여행,대전광역시,533,207,740
20250206,속초여행,여행,국내여행,강원도,453,257,710
20250206,대구여행,여행,국내여행,대구광역시,453,175,628
20250207,부산여행,여행,국내여행,부산광역시,1446,559,2005
20250207,제주여행,여행,국내여행,제주특별자치도,1272,328,1600
20250207,경주여행,여행,국내여행,경상북도,775,386,1161
20250207,강릉여행,여행,국내여행,강원도,734,335,1069
20250207,여수여행,여행,국내여행,전라남도,675,211,886
20250207,군산여행,여행,국내여행,전라북도,605,255,860
20250207,속초여행,여행,국내여행,강원도,495,186,681
20250207,전주여행,여행,국내여행,전라북도,454,179,633
20250207,대전여행,여행,국내여행,대전광역시,445,166,611
20250207,대구여행,여행,국내여행,대구광역시,469,138,607
20250208,부산여행,여행,국내여행,부산광역시,1726,202,1928
20250208,제주여행,여행,국내여행,제주특별자치도,1372,133,1505
20250208,경주여행,여행,국내여행,경상북도,892,136,1028
20250208,군산여행,여행,국내여행,전라북도,892,104,996
20250208,강릉여행,여행,국내여행,강원도,810,120,930
20250208,여수여행,여행,국내여행,전라남도,706,113,819
20250208,속초여행,여행,국내여행,강원도,630,102,732
20250208,전주여행,여행,국내여행,전라북도,609,98,707
20250208,대전여행,여행,국내여행,대전광역시,602,102,704
20250208,대구여행,여행,국내여행,대구광역시,614,75,689
20250209,부산여행,여행,국내여행,부산광역시,1940,278,2218
20250209,경주여행,여행,국내여행,경상북도,1101,173,1274
20250209,제주여행,여행,국내여행,제주특별자치도,1068,143,1211
20250209,군산여행,여행,국내여행,전라북도,1024,97,1121
20250209,강릉여행,여행,국내여행,강원도,973,144,1117
20250209,여수여행,여행,국내여행,전라남도,904,141,1045
20250209,전주여행,여행,국내여행,전라북도,740,121,861
20250209,대전여행,여행,국내여행,대전광역시,709,105,814
20250209,속초여행,여행,국내여행,강원도,688,100,788
20250209,대구여행,여행,국내여행,대구광역시,683,91,774
20250210,부산여행,여행,국내여행,부산광역시,1812,787,2599
20250210,경주여행,여행,국내여행,경상북도,1034,480,1514
20250210,제주여행,여행,국내여행,제주특별자치도,1041,405,1446
20250210,강릉여행,여행,국내여행,강원도,848,404,1252
20250210,여수여행,여행,국내여행,전라남도,806,413,1219
20250210,군산여행,여행,국내여행,전라북도,822,323,1145
20250210,전주여행,여행,국내여행,전라북도,771,276,1047
20250210,속초여행,여행,국내여행,강원도,631,276,907
20250210,대전여행,여행,국내여행,대전광역시,643,243,886
20250210,목포여행,여행,국내여행,전라남도,590,238,828
20250211,부산여행,여행,국내여행,부산광역시,1661,705,2366
20250211,경주여행,여행,국내여행,경상북도,890,455,1345
20250211,강릉여행,여행,국내여행,강원도,804,438,1242
20250211,제주여행,여행,국내여행,제주특별자치도,906,332,1238
20250211,군산여행,여행,국내여행,전라북도,790,349,1139
20250211,여수여행,여행,국내여행,전라남도,749,357,1106
20250211,대전여행,여행,국내여행,대전광역시,668,283,951
20250211,속초여행,여행,국내여행,강원도,606,326,932
20250211,전주여행,여행,국내여행,전라북도,596,282,878
20250211,목포여행,여행,국내여행,전라남도,487,227,714
20250212,부산여행,여행,국내여행,부산광역시,1653,714,2367
20250212,제주여행,여행,국내여행,제주특별자치도,926,354,1280
20250212,경주여행,여행,국내여행,경상북도,857,399,1256
20250212,강릉여행,여행,국내여행,강원도,757,370,1127
20250212,군산여행,여행,국내여행,전라북도,829,286,1115
20250212,여수여행,여행,국내여행,전라남도,706,317,1023
20250212,대전여행,여행,국내여행,대전광역시,673,340,1013
20250212,전주여행,여행,국내여행,전라북도,621,318,939
20250212,속초여행,여행,국내여행,강원도,547,276,823
20250212,대구여행,여행,국내여행,대구광역시,521,171,692
20250213,부산여행,여행,국내여행,부산광역시,1660,778,2438
20250213,경주여행,여행,국내여행,경상북도,823,437,1260
20250213,군산여행,여행,국내여행,전라북도,882,343,1225
20250213,제주여행,여행,국내여행,제주특별자치도,881,319,1200
20250213,강릉여행,여행,국내여행,강원도,759,400,1159
20250213,여수여행,여행,국내여행,전라남도,714,340,1054
20250213,전주여행,여행,국내여행,전라북도,677,306,983
20250213,속초여행,여행,국내여행,강원도,585,321,906
20250213,대전여행,여행,국내여행,대전광역시,605,269,874
20250213,대구여행,여행,국내여행,대구광역시,511,237,748
20250214,부산여행,여행,국내여행,부산광역시,1589,649,2238
20250214,군산여행,여행,국내여행,전라북도,1002,271,1273
20250214,경주여행,여행,국내여행,경상북도,892,363,1255
20250214,강릉여행,여행,국내여행,강원도,876,365,1241
20250214,제주여행,여행,국내여행,제주특별자치도,908,307,1215
20250214,여수여행,여행,국내여행,전라남도,744,287,1031
20250214,속초여행,여행,국내여행,강원도,646,326,972
20250214,전주여행,여행,국내여행,전라북도,645,256,901
20250214,대전여행,여행,국내여행,대전광역시,670,207,877
20250214,대구여행,여행,국내여행,대구광역시,529,204,733
20250215,부산여행,여행,국내여행,부산광역시,1762,215,1977
20250215,군산여행,여행,국내여행,전라북도,1379,137,1516
20250215,경주여행,여행,국내여행,경상북도,1049,175,1224
20250215,강릉여행,여행,국내여행,강원도,1017,165,1182
20250215,제주여행,여행,국내여행,제주특별자치도,910,142,1052
20250215,여수여행,여행,국내여행,전라남도,827,139,966
20250215,전주여행,여행,국내여행,전라북도,766,106,872
20250215,대전여행,여행,국내여행,대전광역시,744,106,850
20250215,속초여행,여행,국내여행,강원도,751,98,849
20250215,대구여행,여행,국내여행,대구광역시,604,113,717
20250216,부산여행,여행,국내여행,부산광역시,2010,277,2287
20250216,군산여행,여행,국내여행,전라북도,1372,123,1495
20250216,경주여행,여행,국내여행,경상북도,1256,168,1424
20250216,강릉여행,여행,국내여행,강원도,1102,173,1275
20250216,제주여행,여행,국내여행,제주특별자치도,1142,123,1265
20250216,전주여행,여행,국내여행,전라북도,1002,130,1132
20250216,여수여행,여행,국내여행,전라남도,983,116,1099
20250216,대전여행,여행,국내여행,대전광역시,902,107,1009
20250216,속초여행,여행,국내여행,강원도,799,96,895
20250216,대구여행,여행,국내여행,대구광역시,690,83,773
20250217,부산여행,여행,국내여행,부산광역시,1862,820,2682
20250217,경주여행,여행,국내여행,경상북도,1119,530,1649
20250217,군산여행,여행,국내여행,전라북도,1148,384,1532
20250217,강릉여행,여행,국내여행,강원도,954,478,1432
20250217,제주여행,여행,국내여행,제주특별자치도,1041,365,1406
20250217,여수여행,여행,국내여행,전라남도,911,459,1370
20250217,전주여행,여행,국내여행,전라북도,822,421,1243
20250217,대전여행,여행,국내여행,대전광역시,733,325,1058
20250217,속초여행,여행,국내여행,강원도,690,353,1043
20250217,목포여행,여행,국내여행,전라남도,604,329,933
20250218,부산여행,여행,국내여행,부산광역시,1744,790,2534
20250218,군산여행,여행,국내여행,전라북도,1149,459,1608
20250218,경주여행,여행,국내여행,경상북도,1080,527,1607
20250218,제주여행,여행,국내여행,제주특별자치도,1016,361,1377
20250218,강릉여행,여행,국내여행,강원도,901,449,1350
20250218,여수여행,여행,국내여행,전라남도,814,417,1231
20250218,전주여행,여행,국내여행,전라북도,779,379,1158
20250218,대전여행,여행,국내여행,대전광역시,759,324,1083
20250218,속초여행,여행,국내여행,강원도,631,334,965
20250218,목포여행,여행,국내여행,전라남도,570,315,885
20250219,부산여행,여행,국내여행,부산광역시,1632,749,2381
20250219,경주여행,여행,국내여행,경상북도,969,519,1488
20250219,군산여행,여행,국내여행,전라북도,1028,385,1413
20250219,제주여행,여행,국내여행,제주특별자치도,965,366,1331
20250219,강릉여행,여행,국내여행,강원도,841,462,1303
20250219,여수여행,여행,국내여행,전라남도,879,394,1273
20250219,전주여행,여행,국내여행,전라북도,730,307,1037
20250219,속초여행,여행,국내여행,강원도,652,330,982
20250219,대전여행,여행,국내여행,대전광역시,653,266,919
20250219,대구여행,여행,국내여행,대구광역시,580,224,804
20250220,부산여행,여행,국내여행,부산광역시,1690,708,2398
20250220,군산여행,여행,국내여행,전라북도,1151,337,1488
20250220,경주여행,여행,국내여행,경상북도,894,496,1390
20250220,강릉여행,여행,국내여행,강원도,895,398,1293
20250220,제주여행,여행,국내여행,제주특별자치도,891,385,1276
20250220,여수여행,여행,국내여행,전라남도,807,424,1231
20250220,속초여행,여행,국내여행,강원도,746,334,1080
20250220,전주여행,여행,국내여행,전라북도,699,349,1048
20250220,대전여행,여행,국내여행,대전광역시,751,259,1010
20250220,대구여행,여행,국내여행,대구광역시,546,236,782
20250221,부산여행,여행,국내여행,부산광역시,1655,664,2319
20250221,군산여행,여행,국내여행,전라북도,1231,355,1586
20250221,경주여행,여행,국내여행,경상북도,912,414,1326
20250221,강릉여행,여행,국내여행,강원도,848,401,1249
20250221,제주여행,여행,국내여행,제주특별자치도,875,297,1172
20250221,여수여행,여행,국내여행,전라남도,773,331,1104
20250221,전주여행,여행,국내여행,전라북도,742,325,1067
20250221,대전여행,여행,국내여행,대전광역시,708,303,1011
20250221,속초여행,여행,국내여행,강원도,740,261,1001
20250221,대구여행,여행,국내여행,대구광역시,576,208,784
20250222,부산여행,여행,국내여행,부산광역시,1849,286,2135
20250222,군산여행,여행,국내여행,전라북도,1366,123,1489
20250222,강릉여행,여행,국내여행,강원도,1040,177,1217
20250222,경주여행,여행,국내여행,경상북도,1013,138,1151
20250222,제주여행,여행,국내여행,제주특별자치도,928,122,1050
20250222,여수여행,여행,국내여행,전라남도,895,122,1017
20250222,대전여행,여행,국내여행,대전광역시,841,91,932
20250222,속초여행,여행,국내여행,강원도,801,122,923
20250222,전주여행,여행,국내여행,전라북도,795,115,910
20250222,대구여행,여행,국내여행,대구광역시,669,89,758
20250223,부산여행,여행,국내여행,부산광역시,2046,284,2330
20250223,군산여행,여행,국내여행,전라북도,1529,133,1662
20250223,경주여행,여행,국내여행,경상북도,1185,191,1376
20250223,강릉여행,여행,국내여행,강원도,1150,194,1344
20250223,여수여행,여행,국내여행,전라남도,1092,152,1244
20250223,전주여행,여행,국내여행,전라북도,983,136,1119
20250223,제주여행,여행,국내여행,제주특별자치도,989,124,1113
20250223,대전여행,여행,국내여행,대전광역시,920,102,1022
20250223,속초여행,여행,국내여행,강원도,861,126,987
20250223,대구여행,여행,국내여행,대구광역시,745,92,837
20250224,부산여행,여행,국내여행,부산광역시,1813,892,2705
20250224,군산여행,여행,국내여행,전라북도,1365,490,1855
20250224,경주여행,여행,국내여행,경상북도,1179,610,1789
20250224,강릉여행,여행,국내여행,강원도,1005,521,1526
20250224,여수여행,여행,국내여행,전라남도,941,440,1381
20250224,제주여행,여행,국내여행,제주특별자치도,957,338,1295
20250224,전주여행,여행,국내여행,전라북도,862,415,1277
20250224,대전여행,여행,국내여행,대전광역시,878,378,1256
20250224,속초여행,여행,국내여행,강원도,744,391,1135
20250224,대구여행,여행,국내여행,대구광역시,649,269,918
20250225,부산여행,여행,국내여행,부산광역시,1677,727,2404
20250225,군산여행,여행,국내여행,전라북도,1235,479,1714
20250225,경주여행,여행,국내여행,경상북도,1018,558,1576
20250225,강릉여행,여행,국내여행,강원도,884,470,1354
20250225,속초여행,여행,국내여행,강원도,764,402,1166
20250225,제주여행,여행,국내여행,제주특별자치도,870,294,1164
20250225,대전여행,여행,국내여행,대전광역시,771,388,1159
20250225,여수여행,여행,국내여행,전라남도,749,403,1152
20250225,전주여행,여행,국내여행,전라북도,747,371,1118
20250225,대구여행,여행,국내여행,대구광역시,598,273,871
20250226,부산여행,여행,국내여행,부산광역시,1630,758,2388
20250226,군산여행,여행,국내여행,전라북도,1208,436,1644
20250226,경주여행,여행,국내여행,경상북도,1013,477,1490
20250226,강릉여행,여행,국내여행,강원도,918,467,1385
20250226,여수여행,여행,국내여행,전라남도,841,376,1217
20250226,전주여행,여행,국내여행,전라북도,758,333,1091
20250226,대전여행,여행,국내여행,대전광역시,753,333,1086
20250226,제주여행,여행,국내여행,제주특별자치도,821,257,1078
20250226,속초여행,여행,국내여행,강원도,685,342,1027
20250226,대구여행,여행,국내여행,대구광역시,570,231,801
20250227,부산여행,여행,국내여행,부산광역시,1675,717,2392
20250227,군산여행,여행,국내여행,전라북도,1363,431,1794
20250227,경주여행,여행,국내여행,경상북도,975,450,1425
20250227,강릉여행,여행,국내여행,강원도,910,441,1351
20250227,여수여행,여행,국내여행,전라남도,844,381,1225
20250227,전주여행,여행,국내여행,전라북도,838,349,1187
20250227,제주여행,여행,국내여행,제주특별자치도,867,302,1169
20250227,속초여행,여행,국내여행,강원도,724,324,1048
20250227,대전여행,여행,국내여행,대전광역시,727,264,991
20250227,대구여행,여행,국내여행,대구광역시,590,240,830
20250228,부산여행,여행,국내여행,부산광역시,1900,671,2571
20250228,군산여행,여행,국내여행,전라북도,1450,437,1887
20250228,경주여행,여행,국내여행,경상북도,1057,411,1468
20250228,강릉여행,여행,국내여행,강원도,916,358,1274
20250228,여수여행,여행,국내여행,전라남도,858,322,1180
20250228,속초여행,여행,국내여행,강원도,787,311,1098
20250228,제주여행,여행,국내여행,제주특별자치도,815,266,1081
20250228,전주여행,여행,국내여행,전라북도,813,258,1071
20250228,대전여행,여행,국내여행,대전광역시,758,278,1036
20250228,대구여행,여행,국내여행,대구광역시,691,253,944
20250301,부산여행,여행,국내여행,부산광역시,2029,198,2227
20250301,군산여행,여행,국내여행,전라북도,1806,112,1918
20250301,경주여행,여행,국내여행,경상북도,1113,142,1255
20250301,강릉여행,여행,국내여행,강원도,1004,130,1134
20250301,여수여행,여행,국내여행,전라남도,1014,100,1114
20250301,전주여행,여행,국내여행,전라북도,915,103,1018
20250301,제주여행,여행,국내여행,제주특별자치도,888,123,1011
20250301,대전여행,여행,국내여행,대전광역시,861,107,968
20250301,속초여행,여행,국내여행,강원도,838,71,909
20250301,대구여행,여행,국내여행,대구광역시,805,79,884
20250302,부산여행,여행,국내여행,부산광역시,1529,199,1728
20250302,군산여행,여행,국내여행,전라북도,1443,93,1536
20250302,경주여행,여행,국내여행,경상북도,961,134,1095
20250302,제주여행,여행,국내여행,제주특별자치도,858,142,1000
20250302,여수여행,여행,국내여행,전라남도,833,89,922
20250302,강릉여행,여행,국내여행,강원도,800,118,918
20250302,대전여행,여행,국내여행,대전광역시,721,92,813
20250302,전주여행,여행,국내여행,전라북도,713,96,809
20250302,속초여행,여행,국내여행,강원도,616,60,676
20250302,목포여행,여행,국내여행,전라남도,601,60,661
20250303,부산여행,여행,국내여행,부산광역시,1166,213,1379
20250303,제주여행,여행,국내여행,제주특별자치도,1088,151,1239
20250303,군산여행,여행,국내여행,전라북도,1085,102,1187
20250303,경주여행,여행,국내여행,경상북도,860,147,1007
20250303,여수여행,여행,국내여행,전라남도,685,123,808
20250303,강릉여행,여행,국내여행,강원도,664,142,806
20250303,전주여행,여행,국내여행,전라북도,568,102,670
20250303,대전여행,여행,국내여행,대전광역시,497,91,588
20250303,목포여행,여행,국내여행,전라남도,437,87,524
20250303,대구여행,여행,국내여행,대구광역시,448,58,506
20250304,부산여행,여행,국내여행,부산광역시,944,410,1354
20250304,제주여행,여행,국내여행,제주특별자치도,821,285,1106
20250304,경주여행,여행,국내여행,경상북도,690,331,1021
20250304,군산여행,여행,국내여행,전라북도,630,239,869
20250304,강릉여행,여행,국내여행,강원도,463,285,748
20250304,여수여행,여행,국내여행,전라남도,451,243,694
20250304,전주여행,여행,국내여행,전라북도,415,186,601
20250304,대전여행,여행,국내여행,대전광역시,408,172,580
20250304,속초여행,여행,국내여행,강원도,358,183,541
20250304,대구여행,여행,국내여행,대구광역시,380,154,534
20250305,부산여행,여행,국내여행,부산광역시,949,434,1383
20250305,제주여행,여행,국내여행,제주특별자치도,786,271,1057
20250305,경주여행,여행,국내여행,경상북도,628,359,987
20250305,군산여행,여행,국내여행,전라북도,700,251,951
20250305,강릉여행,여행,국내여행,강원도,503,260,763
20250305,여수여행,여행,국내여행,전라남도,450,233,683
20250305,전주여행,여행,국내여행,전라북도,387,220,607
20250305,대전여행,여행,국내여행,대전광역시,411,175,586
20250305,속초여행,여행,국내여행,강원도,321,163,484
20250305,대구여행,여행,국내여행,대구광역시,337,126,463
20250306,부산여행,여행,국내여행,부산광역시,1062,423,1485
20250306,경주여행,여행,국내여행,경상북도,657,402,1059
20250306,제주여행,여행,국내여행,제주특별자치도,737,258,995
20250306,군산여행,여행,국내여행,전라북도,716,236,952
20250306,여수여행,여행,국내여행,전라남도,545,242,787
20250306,강릉여행,여행,국내여행,강원도,472,215,687
20250306,전주여행,여행,국내여행,전라북도,485,194,679
20250306,대전여행,여행,국내여행,대전광역시,421,173,594
20250306,속초여행,여행,국내여행,강원도,351,180,531
20250306,대구여행,여행,국내여행,대구광역시,370,146,516
20250307,부산여행,여행,국내여행,부산광역시,1009,481,1490
20250307,제주여행,여행,국내여행,제주특별자치도,843,248,1091
20250307,군산여행,여행,국내여행,전라북도,770,265,1035
20250307,경주여행,여행,국내여행,경상북도,670,332,1002
20250307,강릉여행,여행,국내여행,강원도,526,233,759
20250307,여수여행,여행,국내여행,전라남도,503,222,725
20250307,전주여행,여행,국내여행,전라북도,426,208,634
20250307,속초여행,여행,국내여행,강원도,446,164,610
20250307,대전여행,여행,국내여행,대전광역시,405,170,575
20250307,대구여행,여행,국내여행,대구광역시,381,131,512
20250308,부산여행,여행,국내여행,부산광역시,1157,180,1337
20250308,군산여행,여행,국내여행,전라북도,1134,111,1245
20250308,제주여행,여행,국내여행,제주특별자치도,872,121,993
20250308,경주여행,여행,국내여행,경상북도,820,146,966
20250308,강릉여행,여행,국내여행,강원도,617,121,738
20250308,여수여행,여행,국내여행,전라남도,601,101,702
20250308,전주여행,여행,국내여행,전라북도,530,92,622
20250308,대전여행,여행,국내여행,대전광역시,498,74,572
20250308,속초여행,여행,국내여행,강원도,476,84,560
20250308,대구여행,여행,국내여행,대구광역시,452,58,510
20250309,부산여행,여행,국내여행,부산광역시,1246,176,1422
20250309,군산여행,여행,국내여행,전라북도,1124,95,1219
20250309,제주여행,여행,국내여행,제주특별자치도,1062,141,1203
20250309,경주여행,여행,국내여행,경상북도,966,138,1104
20250309,강릉여행,여행,국내여행,강원도,686,127,813
20250309,여수여행,여행,국내여행,전라남도,688,117,805
20250309,전주여행,여행,국내여행,전라북도,671,96,767
20250309,대전여행,여행,국내여행,대전광역시,511,60,571
20250309,대구여행,여행,국내여행,대구광역시,472,65,537
20250309,남해여행,여행,국내여행,경상남도,454,61,515
20250310,부산여행,여행,국내여행,부산광역시,1028,531,1559
20250310,경주여행,여행,국내여행,경상북도,831,459,1290
20250310,제주여행,여행,국내여행,제주특별자치도,870,355,1225
20250310,군산여행,여행,국내여행,전라북도,839,320,1159
20250310,강릉여행,여행,국내여행,강원도,612,306,918
20250310,여수여행,여행,국내여행,전라남도,543,277,820
20250310,전주여행,여행,국내여행,전라북도,560,221,781
20250310,대전여행,여행,국내여행,대전광역시,451,160,611
20250310,속초여행,여행,국내여행,강원도,384,213,597
20250310,대구여행,여행,국내여행,대구광역시,380,178,558
20250311,부산여행,여행,국내여행,부산광역시,1031,526,1557
20250311,제주여행,여행,국내여행,제주특별자치도,881,390,1271
20250311,경주여행,여행,국내여행,경상북도,765,429,1194
20250311,군산여행,여행,국내여행,전라북도,754,331,1085
20250311,강릉여행,여행,국내여행,강원도,525,326,851
20250311,여수여행,여행,국내여행,전라남도,530,286,816
20250311,전주여행,여행,국내여행,전라북도,478,243,721
20250311,대전여행,여행,국내여행,대전광역시,432,195,627
20250311,속초여행,여행,국내여행,강원도,358,193,551
20250311,대구여행,여행,국내여행,대구광역시,310,172,482
20250312,부산여행,여행,국내여행,부산광역시,886,486,1372
20250312,제주여행,여행,국내여행,제주특별자치도,826,342,1168
20250312,경주여행,여행,국내여행,경상북도,757,350,1107
20250312,군산여행,여행,국내여행,전라북도,765,293,1058
20250312,여수여행,여행,국내여행,전라남도,540,224,764
20250312,강릉여행,여행,국내여행,강원도,498,244,742
20250312,전주여행,여행,국내여행,전라북도,453,226,679
20250312,대전여행,여행,국내여행,대전광역시,418,211,629
20250312,속초여행,여행,국내여행,강원도,361,200,561
20250312,대구여행,여행,국내여행,대구광역시,340,198,538
20250313,부산여행,여행,국내여행,부산광역시,964,488,1452
20250313,제주여행,여행,국내여행,제주특별자치도,782,397,1179
20250313,경주여행,여행,국내여행,경상북도,717,426,1143
20250313,군산여행,여행,국내여행,전라북도,765,255,1020
20250313,강릉여행,여행,국내여행,강원도,560,311,871
20250313,여수여행,여행,국내여행,전라남도,494,269,763
20250313,전주여행,여행,국내여행,전라북도,514,240,754
20250313,대전여행,여행,국내여행,대전광역시,443,205,648
20250313,속초여행,여행,국내여행,강원도,400,233,633
20250313,대구여행,여행,국내여행,대구광역시,349,185,534
20250314,부산여행,여행,국내여행,부산광역시,929,445,1374
20250314,경주여행,여행,국내여행,경상북도,727,354,1081
20250314,군산여행,여행,국내여행,전라북도,783,293,1076
20250314,제주여행,여행,국내여행,제주특별자치도,721,329,1050
20250314,여수여행,여행,국내여행,전라남도,523,252,775
20250314,강릉여행,여행,국내여행,강원도,522,252,774
20250314,전주여행,여행,국내여행,전라북도,523,204,727
20250314,속초여행,여행,국내여행,강원도,387,193,580
20250314,대전여행,여행,국내여행,대전광역시,386,159,545
20250314,대구여행,여행,국내여행,대구광역시,362,147,509
20250315,부산여행,여행,국내여행,부산광역시,1037,165,1202
20250315,군산여행,여행,국내여행,전라북도,995,85,1080
20250315,제주여행,여행,국내여행,제주특별자치도,914,142,1056
20250315,경주여행,여행,국내여행,경상북도,780,123,903
20250315,강릉여행,여행,국내여행,강원도,624,120,744
20250315,전주여행,여행,국내여행,전라북도,602,90,692
20250315,여수여행,여행,국내여행,전라남도,566,69,635
20250315,대전여행,여행,국내여행,대전광역시,472,66,538
20250315,속초여행,여행,국내여행,강원도,463,62,525
