순위,분류,관련 키워드,언급건수
146,자녀,외동,14
146,부모님,할무니,14
146,배우자,남푠,14
146,기타가족,효녀,14
146,부모님,할머님,14
146,배우자,남표니,14
146,부모님,어무니,14
146,자녀,큰딸,14
154,자녀,아들래미,13
154,부모님,장인어른,13
154,회사동료,직장동료,13
154,배우자,남편님,13
154,연인,남치니,13
159,기타가족,사돈,12
159,부모님,엄니,12
159,부모님,시어머님,12
159,자녀,아들딸,12
159,배우자,남펴니,12
159,기타가족,친지,12
165,배우자,집사람,11
165,부모님,외할아버지,11
165,연인,예비신부,11
165,배우자,예신,11
165,기타가족,울언니,11
165,배우자,마눌,11
171,부모님,증조부,10
171,부모님,시모,10
171,자녀,아들램,10
171,배우자,마님,10
171,자녀,맏아들,10
171,기타가족,시누,10
177,자녀,큰놈,9
177,친구,룸메,9
177,자녀,저희애,9
177,연인,예비신랑,9
181,기타가족,장손,8
181,기타가족,손주들,8
181,자녀,아들녀석,8
181,친구,여사친,8
181,자녀,외아들,8
181,배우자,마눌님,8
181,기타가족,맏며느리,8
181,기타가족,이모님들,8
189,학생,초1,7
189,자녀,저희아들,7
189,배우자,마누라,7
189,자녀,둘째아들,7
189,회사동료,회사사람,7
189,학생,초6,7
189,회사동료,여직원,7
189,배우자,애엄마,7
189,자녀,아들내미,7
189,자녀,저희아이,7
199,연인,약혼녀,6
199,기타가족,숙부,6
199,자녀,울아들,6
199,자녀,둘째아이,6
199,기타가족,덩생,6
199,부모님,시아버님,6
199,자녀,둘째딸,6
199,자녀,우리애들,6
199,싱글,독신,6
208,기타가족,가족모두,5
208,자녀,첫째아이,5
208,자녀,저희딸,5
208,부모님,할부지,5
208,학생,초3,5
208,부모님,친정어머니,5
208,자녀,외동딸,5
208,자녀,울딸,5
208,자녀,저희애들,5
208,기타가족,올케,5
208,학생,고삼,5
208,기타가족,손자들,5
208,자녀,첫째딸,5
208,학생,재수생,5
208,자녀,둥이들,5
223,기타가족,숙모,4
223,자녀,젖먹이,4
223,연인,남친몬,4
223,학생,초2,4
223,부모님,어무이,4
223,배우자,남의편,4
223,부모님,할아버님,4
223,기타가족,시누이,4
223,기타가족,외삼촌,4
223,배우자,저희남편,4
223,기타가족,친정식구,4
223,자녀,여식,4
223,부모님,시엄마,4
223,친구,룸메이트,4
223,회사동료,회사동료,4
238,자녀,삼둥이,3
238,친구,남사친,3
238,자녀,손녀딸,3
238,기타가족,시동생,3
238,배우자,와이프님,3
238,기타가족,새언니,3
238,자녀,첫째아들,3
238,기타가족,친정식구들,3
238,기타가족,외손주,3
238,배우자,남푠님,3
238,배우자,저희신랑,3
238,부모님,할아부지,3
238,자녀,울아이,3
238,자녀,전업맘,3
238,학생,초4,3
238,자녀,딸냄,3
238,자녀,첫아이,3
238,기타가족,처제,3
238,기타가족,큰며느리,3
257,배우자,주말부부,2
257,연인,남친님,2
257,배우자,애아빠,2
257,자녀,울애들,2
257,자녀,작은녀석,2
257,자녀,맏딸,2
257,부모님,시어른,2
257,부모님,친정아버지,2
257,연인,썸녀,2
257,회사동료,사무실직원,2
257,배우자,아자씨,2
257,부모님,시어미,2
257,기타가족,혈육,2
257,부모님,할배,2
257,배우자,애기아빠,2
257,배우자,우리신랑,2
257,부모님,친정아빠,2
257,자녀,작은놈,2
275,배우자,낭군님,1
275,기타가족,외손자,1
275,배우자,아이아빠,1
275,연인,여친님,1
275,친구,프렌드,1
275,배우자,우리와이프,1
275,자녀,직장맘,1
275,자녀,초보엄마,1
275,기타가족,손자손녀,1
275,부모님,외할무니,1
275,기타가족,외손녀,1
275,배우자,애들엄마,1
275,연인,보이프렌드,1
275,부모님,양가부모님,1
275,배우자,영감탱이,1
275,부모님,외할머님,1
275,부모님,친정맘,1
275,싱글,혼행,1
275,기타가족,시댁식구,1
275,기타가족,시댁식구들,1
275,부모님,할버지,1
275,싱글,싱글족,1
275,배우자,울신랑,1
275,부모님,시아빠,1
275,부모님,할마,1
275,부모님,외할부지,1
275,친구,남자사람친구,1
275,학생,초5,1
