순위,분류,관련 키워드,언급건수
232,자녀,맏딸,3
232,연인,약혼자,3
232,자녀,저희애,3
232,기타가족,손자들,3
232,기타가족,외손자,3
232,자녀,저희아들,3
232,학생,초2,3
232,자녀,첫째아들,3
232,배우자,마눌,3
232,연인,남친몬,3
232,자녀,외동딸,3
232,부모님,어무이,3
232,자녀,아들딸,3
232,연인,여친님,3
232,친구,여사친,3
232,친구,프렌드,3
232,부모님,외할무니,3
254,기타가족,덩생,2
254,부모님,친정아빠,2
254,배우자,남푠,2
254,자녀,외아들,2
254,기타가족,숙모,2
254,배우자,남의편,2
254,부모님,할아버님,2
254,자녀,젖먹이,2
254,배우자,울신랑,2
254,싱글,독신,2
254,배우자,아자씨,2
254,자녀,둘째아이,2
254,기타가족,사돈댁,2
254,자녀,아들녀석,2
254,자녀,초보맘,2
269,배우자,애아빠,1
269,배우자,우리와이프,1
269,자녀,손녀딸,1
269,기타가족,맏며느리,1
269,자녀,작은놈,1
269,자녀,첫아이,1
269,기타가족,막내사위,1
269,기타가족,며늘아기,1
269,배우자,주말부부,1
269,자녀,울아이들,1
269,자녀,첫딸,1
269,부모님,기러기아빠,1
269,싱글,혼행,1
269,부모님,외할배,1
269,부모님,외할부지,1
269,부모님,외할버지,1
269,부모님,함무니,1
269,싱글,싱글남,1
269,연인,보이프렌드,1
269,부모님,예비시어머니,1
269,자녀,둥이맘,1
269,친구,남자사람친구,1
269,회사동료,회사동료,1
269,자녀,쌍둥이맘,1
269,자녀,외동아들,1
269,회사동료,직장상사,1
269,기타가족,며늘,1
269,부모님,시어른,1
269,부모님,양가부모님,1
269,자녀,저희애들,1
269,회사동료,사무실직원,1
269,자녀,셋째아이,1
269,기타가족,막내며느리,1
269,배우자,마누라,1
269,배우자,아이아빠,1
269,배우자,우리서방,1
269,부모님,어머니아버지,1
269,기타가족,손자손녀,1
269,부모님,할멈,1
269,자녀,첫아들,1
269,기타가족,큰며느리,1
269,배우자,영감님,1
269,친구,룸메이트,1
