순위,분류,관련 키워드,언급건수
156,부모님,엄니,15
156,부모님,조부모,15
156,자녀,아들램,15
156,자녀,우리아들,15
160,자녀,큰딸,14
160,기타가족,외삼촌,14
160,기타가족,친지,14
163,회사동료,회사사람,12
163,부모님,외할아버지,12
163,회사동료,회사동료,12
163,배우자,남펴니,12
163,기타가족,혈육,12
163,부모님,시모,12
169,자녀,울아들,11
169,자녀,큰아들,11
169,학생,초3,11
169,자녀,둥이들,11
169,부모님,할배,11
169,학생,초4,11
169,자녀,우리애들,11
169,배우자,남표니,11
177,자녀,큰애,10
177,학생,초1,10
177,부모님,시아버지,10
177,연인,예비신부,10
177,자녀,아들래미,10
182,부모님,증조부,9
182,자녀,저희아이,9
184,배우자,남푠,8
184,부모님,장인어른,8
184,부모님,할부지,8
184,자녀,둘째아들,8
184,기타가족,덩생,8
184,기타가족,시누,8
184,자녀,아들내미,8
184,자녀,맏아들,8
184,자녀,저희딸,8
184,자녀,젖먹이,8
194,배우자,와이프님,7
194,배우자,안사람,7
194,학생,초5,7
194,기타가족,시누이,7
194,배우자,아자씨,7
194,부모님,어무이,7
194,기타가족,울언니,7
194,친구,프렌드,7
194,배우자,예신,7
203,자녀,외동딸,6
203,자녀,울딸,6
203,자녀,둘째딸,6
203,학생,고삼,6
207,배우자,애엄마,5
207,학생,초2,5
207,기타가족,친정식구,5
207,기타가족,가족모두,5
207,기타가족,시댁식구,5
207,기타가족,시댁식구들,5
207,기타가족,처제,5
207,배우자,남의편,5
207,연인,여친님,5
207,기타가족,새언니,5
207,기타가족,숙부,5
218,자녀,외아들,4
218,기타가족,친정식구들,4
218,연인,썸녀,4
218,자녀,큰놈,4
218,배우자,마님,4
218,배우자,우리신랑,4
218,부모님,시아버님,4
218,연인,예비신랑,4
218,부모님,할아부지,4
218,학생,재수생,4
218,친구,룸메이트,4
218,자녀,초보엄마,4
218,기타가족,올케,4
218,기타가족,손자들,4
218,자녀,차녀,4
218,자녀,첫째아이,4
218,친구,남사친,4
235,배우자,마눌,3
235,회사동료,직장상사,3
235,부모님,양가부모님,3
235,자녀,둘째아이,3
235,부모님,친정아빠,3
235,배우자,울신랑,3
235,싱글,독신,3
235,부모님,시엄마,3
235,배우자,애아빠,3
235,부모님,할아버님,3
235,자녀,쌍둥이맘,3
235,부모님,시엄니,3
235,연인,남친님,3
235,자녀,아들녀석,3
235,부모님,친정어머니,3
250,친구,학교친구,2
250,자녀,외동아들,2
250,부모님,친정아버지,2
250,연인,남친몬,2
250,기타가족,외손자,2
250,기타가족,장손,2
250,기타가족,맏며느리,2
250,배우자,마눌님,2
250,자녀,딸냄,2
250,자녀,첫아이,2
250,기타가족,숙모,2
250,자녀,첫딸,2
250,부모님,할마,2
250,배우자,저희남편,2
250,자녀,저희애,2
250,부모님,할버지,2
250,회사동료,회사직원,2
250,자녀,손녀딸,2
250,배우자,남푠님,2
250,배우자,저희신랑,2
250,자녀,아들딸,2
250,회사동료,여직원,2
250,배우자,마누라,2
250,배우자,주말부부,2
250,연인,썸남,2
250,친구,여사친,2
276,기타가족,막내사위,1
276,자녀,맏딸,1
276,회사동료,회사선배,1
276,배우자,영감님,1
276,부모님,시어미,1
276,배우자,울랑,1
276,자녀,저희애들,1
276,기타가족,육촌,1
276,자녀,저희아들,1
276,자녀,여식,1
276,배우자,낭군님,1
276,자녀,삼둥이,1
276,부모님,시아빠,1
276,부모님,예비시어머니,1
276,연인,약혼자,1
276,자녀,첫째딸,1
276,기타가족,큰며느리,1
276,자녀,울애들,1
276,자녀,작은녀석,1
276,배우자,영감탱이,1
276,기타가족,막내며느리,1
276,배우자,아이아빠,1
276,연인,보이프렌드,1
276,자녀,첫째아들,1
276,부모님,외할무니,1
276,부모님,할멈,1
276,자녀,첫아들,1
