순위,분류,관련 키워드,언급건수
230,연인,썸남,3
230,자녀,아들녀석,3
230,친구,여사친,3
230,기타가족,시댁식구,3
230,기타가족,시댁식구들,3
230,친구,룸메이트,3
230,기타가족,시동생,3
230,부모님,시아버지,3
230,배우자,저희신랑,3
230,부모님,어무이,3
248,부모님,시어른,2
248,배우자,애아빠,2
248,자녀,딸냄,2
248,기타가족,외손녀,2
248,학생,초5,2
248,기타가족,시누이,2
248,배우자,저희남편,2
248,싱글,혼행,2
248,자녀,첫째딸,2
248,학생,재수생,2
248,배우자,아이아빠,2
248,친구,프렌드,2
248,싱글,나홀로족,2
248,배우자,영감님,2
248,부모님,할부지,2
248,자녀,외아들,2
248,배우자,남푠님,2
248,배우자,아자씨,2
266,기타가족,며늘,1
266,기타가족,친정식구들,1
266,부모님,양가부모님,1
266,자녀,일하는엄마,1
266,배우자,남의편,1
266,자녀,울아이,1
266,자녀,차녀,1
266,배우자,우리와이프,1
266,자녀,딸자식,1
266,자녀,손녀딸,1
266,자녀,직장맘,1
266,자녀,첫째아기,1
266,자녀,초보엄마,1
266,배우자,마님,1
266,배우자,새색시,1
266,배우자,우리신랑,1
266,연인,보이프렌드,1
266,자녀,첫째아들,1
266,부모님,시아빠,1
266,친구,남자사람친구,1
266,친구,여자사람친구,1
266,친구,여행친구,1
266,기타가족,사돈댁,1
266,자녀,제아이,1
266,자녀,초보맘,1
266,친구,남사친,1
266,연인,썸녀,1
266,기타가족,큰며느리,1
266,부모님,할버지,1
266,기타가족,며늘아기,1
266,자녀,삼둥이,1
266,자녀,울아이들,1
266,자녀,첫딸,1
266,기타가족,손자손녀,1
266,부모님,할멈,1
266,자녀,첫아들,1
266,기타가족,손주들,1
266,자녀,외동아들,1
266,회사동료,직장상사,1
266,기타가족,올케,1
