순위,관광지ID,업소명,분류
90,e79c18296e95a9b22cdb20c0d4f5649e,소풍농월,카페/찻집
91,231ba0589b7a5c78484ecd59d64b42c3,원조할머니묵집,한식
92,2aa3609360bea13f635a5f7bf91ea318,무고레,한식
92,7a7b99786e1481a0e4a8148e9e0de5c1,은아네한우소고기국밥,한식
94,9108f498e83c548fa2d745f4d6b5a2f1,뇌조리국수집,한식
94,3a6c3504fff5351cf14f44a2828f7a09,DMZ장단콩두부마을,한식
96,d6caa36b6ac62d1ba88b39e6f4e29962,양순자낙지마당,전문음식
97,d74a721e34759d9290824e7d1845ba10,다운데어,카페/찻집
97,c49c1d6e66adbdc8780c5633264f1506,별빛캠핑식당,전문음식
99,8e9fe0d8016cf1a0ebebf606eb3bab7f,앤조이터키,외국식
100,a92b5f46ac324d622594f9442aa7e600,억부인국수집,한식
