year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2025,2,인천광역시,서구,92,26.4
2025,2,인천광역시,강화군,10,2.9
2025,2,인천광역시,옹진군,1,0.3
2025,2,전라남도,나주시,1,50.0
2025,2,전라남도,담양군,1,50.0
2025,2,전북특별자치도,전주시 완산구,1,9.1
2025,2,전북특별자치도,전주시 덕진구,1,9.1
2025,2,전북특별자치도,군산시,2,18.2
2025,2,전북특별자치도,익산시,2,18.2
2025,2,전북특별자치도,정읍시,1,9.1
2025,2,전북특별자치도,김제시,1,9.1
2025,2,전북특별자치도,완주군,1,9.1
2025,2,전북특별자치도,진안군,1,9.1
2025,2,전북특별자치도,고창군,1,9.1
2025,2,충청남도,천안시 동남구,5,17.9
2025,2,충청남도,천안시 서북구,10,35.7
2025,2,충청남도,공주시,4,14.3
2025,2,충청남도,아산시,4,14.3
2025,2,충청남도,논산시,1,3.6
2025,2,충청남도,당진시,2,7.1
2025,2,충청남도,예산군,2,7.1
2025,2,충청북도,청주시 상당구,1,4.0
2025,2,충청북도,청주시 서원구,1,4.0
2025,2,충청북도,청주시 흥덕구,5,20.0
2025,2,충청북도,청주시 청원구,1,4.0
2025,2,충청북도,충주시,6,24.0
2025,2,충청북도,제천시,1,4.0
2025,2,충청북도,옥천군,1,4.0
2025,2,충청북도,괴산군,2,8.0
2025,2,충청북도,음성군,6,24.0
2025,2,충청북도,단양군,1,4.0
