year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2024,10,인천광역시,중구,91,12.1
2024,10,인천광역시,동구,9,1.2
2024,10,인천광역시,미추홀구,59,7.8
2024,10,인천광역시,연수구,41,5.4
2024,10,인천광역시,남동구,70,9.3
2024,10,인천광역시,부평구,134,17.8
2024,10,인천광역시,계양구,107,14.2
2024,10,인천광역시,서구,226,30.0
2024,10,인천광역시,강화군,15,2.0
2024,10,인천광역시,옹진군,1,0.1
2024,10,전라남도,목포시,2,28.6
2024,10,전라남도,곡성군,1,14.3
2024,10,전라남도,보성군,1,14.3
2024,10,전라남도,무안군,1,14.3
2024,10,전라남도,함평군,1,14.3
2024,10,전라남도,장성군,1,14.3
2024,10,전북특별자치도,전주시 완산구,2,16.7
2024,10,전북특별자치도,전주시 덕진구,2,16.7
2024,10,전북특별자치도,군산시,2,16.7
2024,10,전북특별자치도,익산시,2,16.7
2024,10,전북특별자치도,남원시,1,8.3
2024,10,전북특별자치도,완주군,1,8.3
2024,10,전북특별자치도,임실군,1,8.3
2024,10,전북특별자치도,고창군,1,8.3
2024,10,충청남도,천안시 동남구,6,15.8
2024,10,충청남도,천안시 서북구,9,23.7
2024,10,충청남도,공주시,3,7.9
2024,10,충청남도,보령시,2,5.3
2024,10,충청남도,아산시,8,21.1
2024,10,충청남도,서산시,1,2.6
2024,10,충청남도,논산시,2,5.3
2024,10,충청남도,계룡시,1,2.6
2024,10,충청남도,당진시,5,13.2
2024,10,충청남도,홍성군,1,2.6
2024,10,충청북도,청주시 서원구,2,6.7
2024,10,충청북도,청주시 흥덕구,10,33.3
2024,10,충청북도,청주시 청원구,3,10.0
2024,10,충청북도,충주시,5,16.7
2024,10,충청북도,제천시,2,6.7
2024,10,충청북도,보은군,1,3.3
2024,10,충청북도,옥천군,1,3.3
2024,10,충청북도,증평군,1,3.3
2024,10,충청북도,진천군,2,6.7
2024,10,충청북도,음성군,3,10.0
