year,month,광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
2024,7,경기도,양주시,139,4.7
2024,7,경기도,포천시,28,0.9
2024,7,경기도,여주시,6,0.2
2024,7,경기도,연천군,49,1.7
2024,7,경기도,가평군,6,0.2
2024,7,경기도,양평군,8,0.3
2024,7,경상남도,창원시 의창구,1,16.7
2024,7,경상남도,창원시 성산구,1,16.7
2024,7,경상남도,사천시,2,33.3
2024,7,경상남도,김해시,1,16.7
2024,7,경상남도,함양군,1,16.7
2024,7,경상북도,포항시 남구,1,4.3
2024,7,경상북도,포항시 북구,1,4.3
2024,7,경상북도,경주시,4,17.4
2024,7,경상북도,김천시,1,4.3
2024,7,경상북도,안동시,2,8.7
2024,7,경상북도,구미시,7,30.4
2024,7,경상북도,영천시,1,4.3
2024,7,경상북도,상주시,2,8.7
2024,7,경상북도,문경시,1,4.3
2024,7,경상북도,성주군,2,8.7
2024,7,경상북도,칠곡군,1,4.3
2024,7,광주광역시,광산구,3,100.0
2024,7,대구광역시,서구,1,11.1
2024,7,대구광역시,북구,2,22.2
2024,7,대구광역시,수성구,2,22.2
2024,7,대구광역시,달서구,2,22.2
2024,7,대구광역시,달성군,2,22.2
2024,7,대전광역시,중구,2,20.0
2024,7,대전광역시,서구,1,10.0
2024,7,대전광역시,유성구,2,20.0
2024,7,대전광역시,대덕구,5,50.0
2024,7,부산광역시,북구,1,33.3
2024,7,부산광역시,연제구,1,33.3
2024,7,부산광역시,사상구,1,33.3
2024,7,서울특별시,종로구,27,2.4
2024,7,서울특별시,중구,33,2.9
2024,7,서울특별시,용산구,45,4.0
2024,7,서울특별시,성동구,18,1.6
2024,7,서울특별시,광진구,9,0.8
2024,7,서울특별시,동대문구,14,1.2
2024,7,서울특별시,중랑구,17,1.5
2024,7,서울특별시,성북구,21,1.9
2024,7,서울특별시,강북구,12,1.1
2024,7,서울특별시,도봉구,41,3.7
2024,7,서울특별시,노원구,35,3.1
2024,7,서울특별시,은평구,137,12.2
2024,7,서울특별시,서대문구,53,4.7
2024,7,서울특별시,마포구,160,14.2
2024,7,서울특별시,양천구,60,5.3
2024,7,서울특별시,강서구,154,13.7
2024,7,서울특별시,구로구,51,4.5
2024,7,서울특별시,금천구,19,1.7
2024,7,서울특별시,영등포구,49,4.4
2024,7,서울특별시,동작구,23,2.0
2024,7,서울특별시,관악구,15,1.3
2024,7,서울특별시,서초구,28,2.5
2024,7,서울특별시,강남구,38,3.4
2024,7,서울특별시,송파구,34,3.0
2024,7,서울특별시,강동구,30,2.7
2024,7,울산광역시,남구,2,66.7
2024,7,울산광역시,울주군,1,33.3
2024,7,인천광역시,중구,73,17.9
2024,7,인천광역시,동구,5,1.2
2024,7,인천광역시,미추홀구,20,4.9
2024,7,인천광역시,연수구,24,5.9
2024,7,인천광역시,남동구,51,12.5
2024,7,인천광역시,부평구,50,12.3
2024,7,인천광역시,계양구,57,14.0
2024,7,인천광역시,서구,114,28.0
2024,7,인천광역시,강화군,13,3.2
2024,7,전라남도,광양시,1,50.0
2024,7,전라남도,완도군,1,50.0
2024,7,전북특별자치도,군산시,1,16.7
2024,7,전북특별자치도,익산시,1,16.7
2024,7,전북특별자치도,김제시,2,33.3
2024,7,전북특별자치도,완주군,1,16.7
2024,7,전북특별자치도,고창군,1,16.7
2024,7,충청남도,천안시 동남구,7,14.6
2024,7,충청남도,천안시 서북구,11,22.9
2024,7,충청남도,공주시,1,2.1
2024,7,충청남도,보령시,2,4.2
2024,7,충청남도,아산시,8,16.7
2024,7,충청남도,서산시,7,14.6
2024,7,충청남도,논산시,2,4.2
2024,7,충청남도,당진시,6,12.5
2024,7,충청남도,서천군,1,2.1
2024,7,충청남도,홍성군,1,2.1
2024,7,충청남도,예산군,1,2.1
2024,7,충청남도,태안군,1,2.1
2024,7,충청북도,청주시 상당구,2,8.0
2024,7,충청북도,청주시 서원구,2,8.0
2024,7,충청북도,청주시 흥덕구,3,12.0
2024,7,충청북도,청주시 청원구,1,4.0
2024,7,충청북도,충주시,3,12.0
2024,7,충청북도,제천시,2,8.0
2024,7,충청북도,옥천군,1,4.0
2024,7,충청북도,영동군,1,4.0
2024,7,충청북도,진천군,4,16.0
2024,7,충청북도,괴산군,2,8.0
2024,7,충청북도,음성군,3,12.0
2024,7,충청북도,단양군,1,4.0
