순위,분류,관련 키워드,언급건수
150,휴식/힐링,집캉스,1
150,체험,귤체험,1
150,체험,수상레저체험,1
150,휴식/힐링,모캉스,1
150,체험,염색체험,1
150,휴식/힐링,감성여행,1
150,휴식/힐링,우정여행,1
150,체험,조개체험,1
150,체험,족욕체험,1
150,휴식/힐링,한캉스,1
150,레포츠,naui,1
150,체험,곤충체험,1
150,체험,카트체험,1
150,휴식/힐링,가을여행,1
