순위,분류,관련 키워드,언급건수
213,기타가족,가족모두,4
213,자녀,둥이들,4
213,자녀,저희아이,4
213,자녀,맏아들,4
213,배우자,마누라,4
213,자녀,둘째아이,4
213,기타가족,울언니,4
213,배우자,애아빠,4
222,배우자,와이프님,3
222,배우자,애엄마,3
222,회사동료,직장상사,3
222,기타가족,시댁어른,3
222,부모님,양가부모님,3
222,부모님,친정아버지,3
222,자녀,외동딸,3
222,자녀,큰놈,3
222,배우자,저희신랑,3
222,기타가족,덩생,3
222,배우자,새색시,3
222,배우자,우리신랑,3
222,부모님,친정아부지,3
222,자녀,딸냄,3
222,자녀,여식,3
222,기타가족,숙모,3
222,배우자,저희남편,3
222,기타가족,시댁식구,3
222,친구,룸메이트,3
222,연인,썸남,3
222,부모님,조부모,3
222,자녀,장녀,3
222,부모님,할아버님,3
222,자녀,차녀,3
246,자녀,맏딸,2
246,싱글,싱글족,2
246,배우자,울랑,2
246,학생,초2,2
246,기타가족,장손,2
246,부모님,셤니,2
246,배우자,마님,2
246,배우자,낭군님,2
246,기타가족,새언니,2
246,학생,초4,2
246,기타가족,시댁식구들,2
246,학생,초1,2
246,부모님,시엄니,2
246,자녀,첫째아이,2
246,친구,남사친,2
246,친구,프렌드,2
246,기타가족,손자들,2
246,기타가족,맏사위,2
246,자녀,저희딸,2
265,배우자,아이들아빠,1
265,부모님,할부지,1
265,회사동료,회사선배,1
265,배우자,마눌느님,1
265,기타가족,육촌,1
265,싱글,나홀로족,1
265,자녀,아들자식,1
265,배우자,남푠님,1
265,배우자,저희와이프,1
265,자녀,아들딸,1
265,회사동료,회사후배,1
265,기타가족,맏며느리,1
265,자녀,첫아이,1
265,자녀,삼둥이,1
265,기타가족,외손녀,1
265,자녀,첫째아들,1
265,배우자,영감님,1
265,부모님,할버지,1
265,자녀,둘째딸,1
265,배우자,아이아빠,1
265,연인,여친님,1
265,자녀,제아이,1
265,자녀,초보맘,1
265,배우자,안사람,1
265,부모님,시아부지,1
265,자녀,손녀딸,1
265,자녀,직장맘,1
265,기타가족,손자손녀,1
