순위,관광지ID,업소명,분류
90,3d1df04f88b339b0d191d69898768697,가나안덕통일동산점,전문음식
91,e6ce3ea99bbf8c6ea1855aaaaa3676bb,개성손만두파주점,한식
92,e45e5ffaf1eb88018290c542fb9b7b40,강릉해변메밀막국수,한식
93,96b3759a49fc73efddf7c74ce0c88188,아이노스,카페/찻집
94,5f6f2ee8fe37115f1e8cca7244dfe4aa,용궁칼국수파주본점,한식
95,efdd66797bcec11d0fe35d032b88e309,파주장단콩두부,한식
96,120484ff236a194fb95830dc6acd3bbf,잇탈리헤이리점,외국식
96,a6f4edd7a93e34997d8d580de003a6a1,류재은베이커리행복점,간이음식
96,75900729997344cac1b4cd73c5726081,강남면옥파주점,한식
99,9a47e6d29414f4fc652f1e727b9d4c4d,모쿠슈라1호점,전문음식
99,59f77746add04627f8f0895c5489fc78,평양손만두파주운정점,한식
