순위,분류,관련 키워드,언급건수
102,자녀,아드님,35
104,기타가족,삼촌,33
105,부모님,아부지,32
106,연인,남치니,31
107,기타가족,형부,30
108,기타가족,며느리,29
109,부모님,시부모,28
110,자녀,딸래미,27
110,기타가족,손주,27
112,기타가족,막둥이,26
112,자녀,우리아이,26
114,학생,초2,23
114,배우자,남편님,23
116,부모님,시어머니,22
116,부모님,외할머니,22
116,배우자,남표니,22
119,기타가족,고모,21
119,기타가족,손녀,21
119,부모님,시부모님,21
119,학생,중1,21
119,회사동료,차장,21
124,부모님,시모,20
124,연인,여친,20
124,자녀,큰아들,20
124,배우자,서방,20
124,부모님,울엄마,20
124,자녀,딸내미,20
130,학생,중3,19
130,자녀,딸램,19
132,기타가족,친지,18
132,부모님,할매,18
132,자녀,큰아이,18
132,부모님,엄니,18
132,배우자,남펴니,18
137,학생,고2,16
138,자녀,우리딸,15
138,회사동료,직장동료,15
138,자녀,울애,15
138,자녀,큰딸,15
142,기타가족,손주들,14
142,부모님,어무니,14
142,부모님,조부모,14
142,부모님,장모님,14
146,배우자,마눌,13
146,자녀,큰애,13
146,배우자,집사람,13
146,자녀,울애기,13
146,자녀,아들내미,13
151,부모님,시어머님,12
151,자녀,외아들,12
151,부모님,시아버지,12
151,학생,중딩,12
151,부모님,증조부,12
156,친구,베프,11
156,연인,예랑,11
158,자녀,우리아들,10
158,친구,룸메,10
158,자녀,아들램,10
158,자녀,우리아이들,10
158,부모님,할머님,10
163,기타가족,사촌동생,9
163,기타가족,효녀,9
163,자녀,장녀,9
163,배우자,예랑이,9
163,기타가족,숙부,9
168,기타가족,사돈,8
168,배우자,남푠,8
168,자녀,워킹맘,8
168,회사동료,회사사람,8
168,자녀,맏아들,8
168,자녀,울아들,8
168,기타가족,육촌,8
168,기타가족,시누,8
168,배우자,마눌님,8
177,자녀,아들래미,7
177,자녀,맏딸,7
177,부모님,외할아버지,7
177,기타가족,장손,7
177,부모님,할무니,7
177,기타가족,이모님들,7
177,자녀,우리애,7
184,연인,남친님,6
184,자녀,아들녀석,6
184,부모님,어무이,6
184,회사동료,여직원,6
184,자녀,외동,6
184,학생,고삼,6
184,부모님,할아부지,6
184,자녀,저희애,6
184,학생,재수생,6
184,배우자,예신,6
194,배우자,아자씨,5
194,연인,예비신부,5
194,학생,초1,5
194,부모님,친정아빠,5
194,기타가족,친정식구,5
194,자녀,저희아이,5
194,회사동료,회사동료,5
194,기타가족,손자들,5
194,기타가족,외삼촌,5
203,부모님,시엄니,4
203,친구,프렌드,4
203,기타가족,시동생,4
203,부모님,할부지,4
203,기타가족,시댁식구,4
203,기타가족,시댁식구들,4
203,기타가족,처제,4
203,부모님,할마,4
203,자녀,우리애들,4
203,기타가족,숙모,4
203,기타가족,친정식구들,4
203,연인,남친몬,4
203,자녀,저희애들,4
203,배우자,마님,4
203,부모님,시아버님,4
203,학생,초6,4
203,자녀,저희아들,4
203,자녀,둥이들,4
203,기타가족,울언니,4
203,자녀,차녀,4
203,기타가족,시누이,4
203,학생,초4,4
225,기타가족,사돈댁,3
225,배우자,마누라,3
225,배우자,남푠님,3
225,자녀,아들딸,3
225,배우자,와이프님,3
225,부모님,장인어른,3
225,자녀,둘째아들,3
225,부모님,시엄마,3
225,자녀,둘째딸,3
225,친구,룸메이트,3
225,부모님,시어미,3
225,기타가족,덩생,3
225,자녀,딸냄,3
225,부모님,친정어머니,3
225,자녀,젖먹이,3
225,기타가족,가족모두,3
225,자녀,큰놈,3
225,자녀,저희딸,3
225,기타가족,혈육,3
225,배우자,남의편,3
225,배우자,저희남편,3
225,자녀,첫째딸,3
225,학생,초3,3
248,배우자,아이아빠,2
248,친구,남사친,2
248,배우자,저희신랑,2
248,배우자,영감님,2
248,배우자,애엄마,2
248,배우자,낭군님,2
248,부모님,양가부모님,2
248,연인,썸녀,2
248,자녀,울딸,2
248,배우자,우리신랑,2
248,자녀,작은놈,2
248,자녀,둘째아이,2
248,기타가족,외손자,2
248,배우자,애아빠,2
248,자녀,손녀딸,2
248,자녀,직장맘,2
248,자녀,초보엄마,2
248,부모님,시아빠,2
248,싱글,독신,2
267,배우자,주말부부,1
267,부모님,어머니아버지,1
267,연인,여친님,1
267,자녀,첫째아이,1
267,친구,여사친,1
267,배우자,울마눌,1
267,부모님,친정맘,1
267,싱글,싱글녀,1
267,자녀,첫아가,1
267,회사동료,직장상사,1
267,자녀,삼둥이,1
267,기타가족,며늘,1
267,부모님,친정아버지,1
267,자녀,외동딸,1
267,회사동료,회사상사,1
267,기타가족,맏며느리,1
267,자녀,첫아이,1
267,기타가족,외손녀,1
267,싱글,싱글남,1
267,자녀,첫째아들,1
267,배우자,안사람,1
267,연인,약혼녀,1
267,자녀,울애들,1
267,기타가족,외손주,1
267,배우자,울신랑,1
267,학생,초5,1
267,부모님,시아부지,1
267,자녀,울아이,1
267,부모님,할배,1
267,싱글,혼행,1
267,연인,약혼자,1
267,친구,여행친구,1
267,부모님,외할무니,1
