순위,분류,관련 키워드,언급건수
168,학생,중3,6
168,배우자,마눌,6
168,자녀,아들램,6
178,친구,룸메,5
178,기타가족,장손,5
178,회사동료,차장,5
178,자녀,아들녀석,5
178,친구,베프,5
178,배우자,마눌님,5
178,자녀,울딸,5
185,학생,고삼,4
185,배우자,와이프님,4
185,회사동료,회사사람,4
185,학생,초6,4
185,배우자,남펴니,4
185,학생,재수생,4
185,기타가족,울언니,4
185,자녀,큰놈,4
185,자녀,외동,4
185,학생,중1,4
185,기타가족,손주들,4
185,기타가족,덩생,4
185,배우자,마님,4
185,부모님,친정아버지,4
185,학생,초1,4
200,부모님,어무이,3
200,회사동료,여직원,3
200,배우자,남푠,3
200,자녀,둘째아들,3
200,부모님,할배,3
200,기타가족,육촌,3
200,배우자,마누라,3
200,배우자,애엄마,3
200,학생,초3,3
200,자녀,저희애들,3
200,기타가족,막둥이,3
200,자녀,둘째딸,3
212,기타가족,사돈,2
212,부모님,장인어른,2
212,기타가족,새언니,2
212,기타가족,외손녀,2
212,기타가족,시누,2
212,기타가족,이모님들,2
212,배우자,저희남편,2
212,부모님,할아부지,2
212,기타가족,손자들,2
212,배우자,남의편,2
212,자녀,외동아들,2
212,자녀,첫째아이,2
212,배우자,예신,2
212,배우자,새색시,2
212,부모님,양가부모님,2
212,부모님,증조모,2
212,학생,초2,2
212,자녀,저희딸,2
212,기타가족,처제,2
231,배우자,저희신랑,1
231,부모님,할부지,1
231,연인,썸남,1
231,친구,학교친구,1
231,자녀,젖먹이,1
231,자녀,첫째아들,1
231,부모님,시아빠,1
231,싱글,독신,1
231,친구,여자사람친구,1
231,학생,초5,1
231,회사동료,회사동료,1
231,기타가족,시누이,1
231,싱글,혼행,1
231,연인,약혼자,1
231,학생,초4,1
231,기타가족,혈육,1
231,부모님,할아버님,1
231,자녀,울아이,1
231,배우자,낭군님,1
231,자녀,첫딸,1
231,부모님,시모,1
231,부모님,시엄니,1
231,연인,여친님,1
231,자녀,우리집애,1
231,자녀,초보맘,1
231,친구,남사친,1
231,친구,여사친,1
231,친구,프렌드,1
231,기타가족,첫째손녀,1
231,부모님,외할무니,1
231,부모님,친정아부지,1
231,부모님,친정아빠,1
231,연인,예비신랑,1
231,자녀,딸냄,1
231,자녀,작은놈,1
231,자녀,첫아이,1
231,기타가족,며늘,1
231,연인,썸녀,1
231,자녀,외동딸,1
231,배우자,애기아빠,1
231,자녀,손녀딸,1
231,자녀,울애들,1
231,자녀,직장맘,1
231,자녀,첫째아기,1
231,자녀,초보엄마,1
231,자녀,둥이맘,1
231,기타가족,시댁식구,1
231,기타가족,시댁식구들,1
231,부모님,시엄마,1
231,싱글,싱글족,1
231,연인,예비신부,1
231,자녀,우리애들,1
231,친구,룸메이트,1
231,회사동료,회사직원,1
