순위,분류,관련 키워드,언급건수
140,체험,호텔체험,1
140,레포츠,스노쿨링,1
140,레포츠,알빙,1
140,체험,요트체험,1
140,휴식/힐링,겨울여행,1
140,미식,와이너리투어,1
140,체험,말타기체험,1
140,레포츠,견지낚시,1
140,레포츠,롤러스케이팅,1
140,레포츠,카라반캠핑,1
140,체험,명상체험,1
140,체험,카트체험,1
140,체험,경비행기체험,1
140,체험,숙박체험,1
140,휴식/힐링,농촌여행,1
140,휴식/힐링,시골여행,1
