순위,분류,관련 키워드,언급건수
247,배우자,와이프님,3
247,기타가족,시댁어른,3
262,기타가족,장손,2
262,자녀,저희아들,2
262,배우자,주말부부,2
262,부모님,시엄니,2
262,친구,남사친,2
262,기타가족,맏며느리,2
262,기타가족,손자손녀,2
262,기타가족,숙부,2
262,부모님,함무니,2
262,배우자,영감님,2
262,부모님,할버지,2
262,싱글,독신,2
262,자녀,둥이맘,2
262,배우자,남의편,2
262,부모님,시아부지,2
262,자녀,외아들,2
262,부모님,시어른,2
262,부모님,양가부모님,2
280,자녀,둘째아이,1
280,싱글,나홀로족,1
280,부모님,어머니아버지,1
280,자녀,우리집애,1
280,친구,여사친,1
280,친구,프렌드,1
280,배우자,새색시,1
280,부모님,친정아부지,1
280,연인,약혼자,1
280,자녀,첫째아가,1
280,부모님,외할무니,1
280,부모님,외할매,1
280,부모님,외할버지,1
280,자녀,딸자식,1
280,자녀,우리집아이,1
280,자녀,작은녀석,1
280,배우자,아자씨,1
280,배우자,영감탱이,1
280,부모님,외할머님,1
280,자녀,울둥이,1
280,회사동료,직장상사,1
280,기타가족,외손녀,1
280,연인,보이프렌드,1
280,싱글,싱글족,1
280,친구,룸메이트,1
280,부모님,시아빠,1
280,자녀,차녀,1
280,회사동료,회사선배,1
280,배우자,낭군님,1
280,기타가족,며늘,1
280,부모님,증조모,1
280,연인,썸녀,1
280,자녀,울아드님,1
