기준년월,기초지자체,중분류,소비액(천원),전년도 지출액
202304,파주시,레저용품쇼핑,2100368.0,1805321.0
202304,파주시,기타관광쇼핑,1.6367784E7,1.6609E7
202304,파주시,관광유원시설,439883.0,568429.0
202304,파주시,골프장,1.1031039E7,1.1047791E7
202304,파주시,기타레저,1777203.0,1906420.0
202304,파주시,문화서비스,485428.0,449655.0
202304,파주시,대형쇼핑몰,3.7356182E7,3.8361146E7
202304,파주시,의료관광,214897.0,195622.0
202304,파주시,뷰티,1177468.0,1032608.0
202304,파주시,일반외식업,2.7965897E7,2.6907413E7
202304,파주시,제과음료업,6603293.0,6532314.0
202305,파주시,호텔,72253.0,165123.0
202305,파주시,캠핑장/펜션,51889.0,67085.0
202305,파주시,기타숙박,696370.0,762949.0
202305,파주시,여행업,191858.0,32936.0
202305,파주시,육상운송,1.3008064E7,1.8826936E7
202305,파주시,렌터카,5625.0,15485.0
202305,파주시,레저용품쇼핑,2049986.0,2354970.0
202305,파주시,기타관광쇼핑,1.7465811E7,1.8003435E7
202305,파주시,관광유원시설,442516.0,709969.0
202305,파주시,골프장,1.1109331E7,1.2443233E7
202305,파주시,기타레저,1826074.0,2361008.0
202305,파주시,문화서비스,685949.0,1159216.0
202305,파주시,대형쇼핑몰,3.7076456E7,3.7483384E7
202305,파주시,의료관광,240308.0,214758.0
202305,파주시,뷰티,1164984.0,1086645.0
202305,파주시,일반외식업,2.97625E7,3.1378177E7
202305,파주시,제과음료업,7104058.0,6994733.0
202306,파주시,호텔,53467.0,116436.0
202306,파주시,캠핑장/펜션,42765.0,50545.0
202306,파주시,기타숙박,600832.0,719452.0
202306,파주시,여행업,131189.0,58379.0
202306,파주시,육상운송,1.2072978E7,1.7758282E7
202306,파주시,렌터카,6579.0,6095.0
202306,파주시,레저용품쇼핑,1595083.0,1835379.0
202306,파주시,기타관광쇼핑,1.6787212E7,1.6922709E7
202306,파주시,관광유원시설,397920.0,415538.0
202306,파주시,골프장,1.1309651E7,1.1084054E7
202306,파주시,기타레저,1674251.0,1751209.0
202306,파주시,문화서비스,829903.0,1001351.0
202306,파주시,대형쇼핑몰,2.8449696E7,3.0933197E7
202306,파주시,의료관광,288714.0,228036.0
202306,파주시,뷰티,1240065.0,1026971.0
202306,파주시,일반외식업,2.7551937E7,2.7617912E7
202306,파주시,제과음료업,6507181.0,6254089.0
202307,파주시,호텔,76090.0,135767.0
202307,파주시,캠핑장/펜션,47499.0,73233.0
202307,파주시,기타숙박,671931.0,897905.0
202307,파주시,여행업,93880.0,31965.0
202307,파주시,렌터카,37451.0,11047.0
202307,파주시,레저용품쇼핑,1459198.0,1636494.0
202307,파주시,기타관광쇼핑,1.6805757E7,1.7663369E7
202307,파주시,관광유원시설,185463.0,240866.0
202307,파주시,골프장,9933381.0,1.1088788E7
202307,파주시,기타레저,1771047.0,1665665.0
202307,파주시,문화서비스,738674.0,944789.0
202307,파주시,육상운송,1.2646267E7,1.8122918E7
202307,파주시,대형쇼핑몰,2.9771384E7,2.9372717E7
202307,파주시,의료관광,229319.0,193377.0
202307,파주시,뷰티,1315669.0,1048691.0
202307,파주시,일반외식업,2.9228262E7,2.9237332E7
202307,파주시,제과음료업,6993454.0,6714958.0
202308,파주시,호텔,93648.0,99500.0
202308,파주시,캠핑장/펜션,83366.0,48620.0
202308,파주시,기타숙박,638476.0,882070.0
202308,파주시,여행업,109025.0,51147.0
202308,파주시,육상운송,1.4133749E7,1.6656559E7
202308,파주시,렌터카,6107.0,8594.0
202308,파주시,레저용품쇼핑,1616634.0,1514770.0
202308,파주시,기타관광쇼핑,1.6480163E7,1.7599838E7
202308,파주시,관광유원시설,275272.0,325668.0
202308,파주시,골프장,8919186.0,9483227.0
202308,파주시,기타레저,1754571.0,1842250.0
202308,파주시,문화서비스,830204.0,945963.0
202308,파주시,대형쇼핑몰,2.8162941E7,2.9414363E7
202308,파주시,의료관광,225380.0,182599.0
202308,파주시,뷰티,1346264.0,1046479.0
202308,파주시,일반외식업,2.919591E7,2.843546E7
202308,파주시,제과음료업,7228898.0,6967247.0
202309,파주시,호텔,97231.0,82872.0
202309,파주시,캠핑장/펜션,45908.0,53060.0
202309,파주시,기타숙박,650486.0,779327.0
202309,파주시,여행업,74524.0,21109.0
202309,파주시,육상운송,1.5277712E7,1.6847281E7
202309,파주시,렌터카,6473.0,4427.0
202309,파주시,레저용품쇼핑,1676223.0,1612099.0
202309,파주시,기타관광쇼핑,1.8686864E7,1.8474866E7
202309,파주시,관광유원시설,436258.0,479497.0
202309,파주시,골프장,1.1108439E7,1.1502848E7
202309,파주시,기타레저,1885405.0,1792348.0
202309,파주시,문화서비스,465517.0,665722.0
202309,파주시,대형쇼핑몰,3.9201765E7,3.7673443E7
202309,파주시,의료관광,279707.0,245370.0
202309,파주시,뷰티,1226173.0,1057505.0
202309,파주시,일반외식업,2.9492181E7,2.814299E7
202309,파주시,제과음료업,7246023.0,6862447.0
202210,파주시,렌터카,0.0,6940.0
