순위,분류,관련 키워드,언급건수
214,배우자,우리신랑,4
214,기타가족,시누이,4
214,친구,남사친,4
214,학생,중딩,4
214,기타가족,숙모,4
223,부모님,시아빠,3
223,회사동료,회사동료,3
223,부모님,양가부모님,3
223,자녀,외동딸,3
223,배우자,남푠님,3
223,부모님,어무이,3
223,부모님,친정아빠,3
223,기타가족,손자손녀,3
223,배우자,애엄마,3
223,학생,초6,3
223,배우자,아이아빠,3
223,배우자,주말부부,3
223,배우자,낭군님,3
236,부모님,할마,2
236,연인,썸녀,2
236,학생,초2,2
236,자녀,울애들,2
236,자녀,초보엄마,2
236,자녀,아들딸,2
236,기타가족,맏며느리,2
236,자녀,첫아이,2
236,배우자,저희남편,2
236,학생,재수생,2
236,학생,초4,2
236,배우자,영감님,2
236,싱글,싱글족,2
236,자녀,우리애들,2
236,친구,룸메이트,2
236,기타가족,시동생,2
236,자녀,맏딸,2
236,회사동료,직장상사,2
236,부모님,할아버님,2
236,자녀,첫째아들,2
236,배우자,안사람,2
236,기타가족,울언니,2
236,자녀,울아이,2
236,기타가족,장손,2
236,자녀,큰놈,2
236,연인,남친님,2
236,연인,썸남,2
236,친구,여사친,2
236,친구,프렌드,2
236,자녀,삼둥이,2
236,자녀,울아이들,2
267,자녀,둥이맘,1
267,친구,남자사람친구,1
267,친구,여자사람친구,1
267,기타가족,며늘,1
267,부모님,시어른,1
267,자녀,울아드님,1
267,회사동료,사무실직원,1
267,기타가족,맏사위,1
267,자녀,손녀딸,1
267,배우자,아자씨,1
267,배우자,저희신랑,1
267,부모님,친정아부지,1
267,자녀,딸냄,1
267,자녀,여식,1
267,자녀,작은놈,1
267,부모님,할배,1
267,연인,약혼자,1
267,자녀,저희애,1
267,친구,여행친구,1
267,부모님,외할무니,1
267,배우자,마느님,1
267,부모님,할버지,1
267,기타가족,막내사위,1
267,싱글,혼자남,1
267,자녀,첫아기,1
267,배우자,울서방,1
267,기타가족,효녀,1
267,배우자,애들엄마,1
267,부모님,함무니,1
267,싱글,싱글남,1
267,자녀,둘째아이,1
267,기타가족,손자들,1
267,기타가족,혈육,1
267,자녀,전업맘,1
267,기타가족,외손자,1
267,자녀,저희아들,1
267,기타가족,사돈댁,1
267,자녀,첫째아이,1
267,자녀,초보맘,1
