순위,분류,관련 키워드,언급건수
133,휴식/힐링,숲캉스,2
133,휴식/힐링,시골여행,2
133,기타,데이트스냅,2
133,체험,요트체험,2
133,휴식/힐링,카캉스,2
133,기타,동남아여행,2
133,레포츠,배스낚시,2
133,레포츠,번지점프,2
133,체험,목공체험,2
133,기타,자유여행,2
133,레포츠,수상스포츠,2
133,휴식/힐링,집콕생활,2
133,휴식/힐링,바다멍,2
133,레포츠,실내스키,2
164,레포츠,노지캠핑,1
164,체험,야경투어,1
164,체험,족욕체험,1
164,휴식/힐링,워케이션,1
164,휴식/힐링,감성여행,1
164,휴식/힐링,일몰뷰,1
164,레포츠,스카이다이빙,1
164,레포츠,아쿠아로빅,1
164,미식,와인투어,1
164,체험,우주체험,1
164,휴식/힐링,구름멍,1
164,레포츠,루어낚시,1
164,휴식/힐링,산멍,1
164,휴식/힐링,크루즈여행,1
164,기타,중국여행,1
164,체험,카누체험,1
164,체험,한옥스테이,1
164,체험,향수체험,1
164,휴식/힐링,집캉스,1
164,기타,미국여행,1
164,레포츠,알빙,1
164,레포츠,게이트볼,1
164,레포츠,제트스키,1
164,체험,루지체험,1
164,휴식/힐링,겨울여행,1
164,휴식/힐링,숲멍,1
164,기타,배낭여행,1
164,기타,열차여행,1
164,레포츠,모토캠핑,1
164,체험,버스투어,1
164,체험,목장체험,1
164,체험,민속놀이체험,1
164,기타,테마여행,1
164,레포츠,써핑,1
164,레포츠,제트보트,1
164,레포츠,해양레포츠,1
164,체험,보트체험,1
164,체험,택시투어,1
164,레포츠,서바이벌게임,1
164,레포츠,패들보드,1
164,체험,교복체험,1
164,휴식/힐링,몰캉스,1
164,체험,농사체험,1
164,체험,라탄공예체험,1
164,체험,액티비티체험,1
164,체험,학생승마체험,1
164,기타,스탬프투어,1
164,기타,졸업여행,1
